CODGEO,LIBGEO,part_ouvriers
0,25,25.2
0,100,0
0,28.8,21.4
0,20,39.9
21,19.1,50.1
0,24.8,25.6
6.7,25.3,43
0,0,49.6
13.9,12.3,44.4
9.1,26,20.9
16.7,33.3,0
0,34,9.2
8.7,24.6,28.2
0,0,54
4.6,23.3,39.5
0,19.9,10.2
0,13.8,0
0,0,15
5.3,47.2,21.1
0,8.5,33.2
0,0,100
0,34.1,22.2
0,0,19.9
0,9.7,20.4
0,100,0
6.4,19.5,42.7
13.9,16.7,33.8
6,30.4,21.9
11.9,32.2,23.5
0,0,28.4
9.7,42.4,12.6
4.9,8.2,54.4
0,26.1,35.4
0,0,60.2
0,23.3,53.6
4.1,8.1,36.4
0,26,24.7
6.5,19.5,13
3.1,3,78
0,20.2,19.4
6.1,35.7,27.7
7.3,38.6,28.9
15.6,15.1,23.7
6.6,25.4,36.8
5.7,22,31.6
0,34.6,23.7
3.4,18.2,45.8
0,52.2,47.8
8.4,14.7,42
0,6.8,18.2
12.9,31.2,9.3
0,8.1,58
0,0,50
14.2,28.5,0
16.2,17.7,32.4
N/A - division par 0,N/A - division par 0,N/A - division par 0
24.9,24.9,0
25.2,13.4,29.8
0,33.4,66.6
33.3,0,0
0,32.7,7.3
17.3,16.7,16.3
0,49.6,16.6
0,0,19.5
15.4,6.3,30.2
7.7,28.9,36.6
10.9,28.1,27.9
9.8,17.4,33.4
0,0,10.7
4.7,34.1,16.9
0,30.8,18.5
0,10.1,40
15.3,22.8,40.1
10.1,33.9,38.5
0,49,51
11.6,25.1,33.8
13.5,24.4,11.9
9.4,20.3,14.1
6.6,45.6,24.7
4.8,19.3,54.9
11.3,18.8,37.4
0,14.4,0
23,23.8,9.9
0,17.6,23.8
14.1,20.7,0
4.7,20.9,42.2
0,0,66.8
4.2,27.8,16
3.7,14.2,53.8
0,50,0
8.4,0,17.6
7,43.3,15
15.2,10.6,15
7.5,31.7,27.1
12.1,38.5,22.3
9,22.3,40.9
7.5,25.3,22.1
6.6,27.3,25.3
7.1,21.7,28.7
0,17.9,50.4
10.5,36.6,19.5
7.1,14.7,36.7
0,28.3,0
7,31.2,39.6
8,23.4,41.8
0,50.4,0
0,0,0
8.9,14.5,43.3
5.5,32,29.7
0,100,0
0,16.8,0
9.6,33.9,30.6
0,40,0
0,14.6,44
14,0,16.5
3.7,37.8,19.8
6.3,33.1,21.3
8.3,9.9,45.1
0,12.6,37
7.1,15.3,55
7.2,29.2,35
11.4,56,27.2
2.8,22.1,46
8.5,29.8,38.1
3.6,46.3,19.3
0,0,100
10.8,27.1,28.1
0,17.2,26.1
49.3,16.9,0
8.4,20.1,42
14.9,21.8,17.6
0,16.2,41.9
6.5,41.9,21.5
0,24.1,0
3.4,27.3,24.8
9,30.6,33.3
0,0,0
11.8,32.9,23
33.3,0,0
10,17.7,4.5
0,0,0
4.8,19,28.9
0,100,0
0,8.7,68.1
13.7,20,37.6
0,24.8,51
6.2,16.2,56.4
3.5,14.3,40.6
4.3,11.5,31.9
0,0,22
16.7,0,0
0,37.8,12.4
15.4,31,23.7
11.2,39.6,17
8.7,25.1,38.2
0,0,31.1
6.4,6,31.6
8.3,16.6,41.3
11.8,38.8,18.9
9.8,22,39.4
0,43.8,28.5
10.8,38.3,9.6
7.2,14.5,21
0,13.3,26.9
0,0,0
6.8,5.7,20.3
0,29.2,29.5
0,10.9,33.5
4.9,41.8,14.2
24.2,0,27.7
0,16.2,12
9.8,22.4,32.3
0,9.8,20.6
0,9.6,39.1
0,34,6.6
0,0,21.2
3.5,24,34.1
5.7,26,30.4
11.2,24.1,19.2
14.4,14.4,27.9
0,0,0
0,55,17
0,0,0
9.3,38.1,22.6
0,35.5,27.6
0,40.3,19.6
16.9,31.1,12.4
0,6.7,0
4.2,22.6,8.6
0,39.7,0
9.6,30.4,17.6
11.5,25.7,32.5
18.5,28.7,16.2
0,20.4,33.8
9.5,52.6,0
0,55.7,0
9.2,25.9,19.5
9.3,39.6,21.1
13.1,17.8,34.6
4.6,17.3,9.2
0,72.1,0
10.2,46.5,12.7
0,24.4,12.4
0,17.7,36.3
9,32.3,20.5
0,36.9,0
0,0,0
2.6,12.4,33.7
5.6,20.2,22.2
9.3,22.8,23.9
0,0,71
10.6,32.5,5.4
10.9,30.3,27.5
8.7,31.7,25.6
5,39.7,24.4
0,24.6,0
8.1,21.3,33.7
5.5,12.8,55.7
0,17.8,16.5
0,13.3,21.1
0,0,100
2.5,38.2,5
10.6,22.6,21.2
0.6,22.4,51
9.6,20.6,45.7
0,34.6,40.8
0,20.9,40.5
49.4,0,25.5
5.5,36,26.7
13.3,18,40.8
0,50,0
4.5,15.3,32.1
8.9,28.6,29.4
6.1,6.7,71.6
0,0,50
3,49.9,19.4
10.1,37.4,23.9
17.8,29.3,17.8
2.5,43.8,12
6.3,28.1,22.2
6.5,44.3,17.2
12.6,22.7,36.2
6.1,26.6,20.6
6.1,22.5,30.1
0,100,0
8.3,26.3,42.2
18.2,18,55.4
6.4,32.9,31.9
0,0,0
0,35.4,15.8
0,24.7,25.2
0,28.4,20
2.5,20.4,62.1
0,8,25.4
8.1,32,28.9
27.5,21.9,23
8.3,23.1,28.5
0,0,37.4
0,0,22.1
4.5,4.3,32.8
0,25,35.9
3.1,38.3,34.6
0,11.3,22.4
0,29.4,14.6
3.6,7,21.4
15.1,36.6,0
10.1,37.4,17
N/A - division par 0,N/A - division par 0,N/A - division par 0
3.4,35.7,30.3
7,52.4,20.8
7.7,15.3,53
16.4,34.3,16.3
6.6,32.4,13.9
5.4,46.2,10.6
0,0,32.6
0,0,49.5
8.9,24.2,34.2
17.6,35.2,0
4.7,27.2,40.7
0,10.5,62
0,0,100
7.7,33.1,23
0,19.2,19.5
0,35.1,56.1
7.7,38.5,25.2
10.3,20.6,10.3
0,0,0
14.1,7,29.1
0,21.5,35.6
0,100,0
0,20.4,42.2
0,0,100
6,22.8,23.6
7.6,30.8,33.3
13.4,36.5,20.7
9,24,40.6
10.2,49.3,10.7
0,24.7,75.3
26.1,28.3,20.5
16.7,16.5,41.8
0,45.5,7.1
0,0,35.9
24.7,16.6,8.3
9.9,15.1,33.8
8.2,22.7,32.6
0,0,50.2
7.6,35,28.3
4,21.1,18.8
22.3,25.1,17.3
0,52.1,22.7
8.7,35.9,24.1
0,9.9,17.1
4.8,35.3,18.8
10.2,18.4,46.9
0,0,82.6
8.2,16.8,32.6
4.7,28.6,14.4
0,39.7,9.8
9.4,33.8,26.8
0,18.4,8.9
15.2,52,0
0,27.2,13.2
33.7,0,32.7
0,0,17.5
0,20.6,30.6
8.8,15.4,45.7
0,0,0
2.8,19.4,51.1
19.5,28.3,33.3
3.9,32.9,19.6
5.9,11.6,29.5
0,17.3,5.6
0,14.4,48.7
0,32.5,16.8
5.1,46.4,15.2
13,27.4,17.9
5.4,35.3,17.5
4.1,24,20
0,27.8,28.9
0,72.5,11.5
10.8,14.4,28.6
0,15.9,71.6
7.9,20.6,30.5
0,38.9,21.2
7.7,8,53.4
3.4,37.5,25.4
7.9,25.3,34.5
0,67.3,0
0,17.4,26
0,15.9,41.9
0,21.5,14.2
0,24.8,0
5.8,32,26.5
0,0,67.5
10.2,27.3,27.6
0,15,55.8
0,33.5,16.3
0,49.3,0
3.1,35.7,13.1
8.9,38.3,28.2
0,43.8,20.2
0,12.7,26.7
0,42.1,28.5
7.8,36.1,18.5
3.6,26.7,28.8
0,21.8,44
0,21.4,35.9
0,21.6,49.7
0,30.4,39.1
0,0,49.5
0,38.8,36.4
9.4,30.1,20.5
7.4,29.1,17.8
0,8.6,25.5
5.2,10.4,71.4
0,21.6,35.6
12.5,8.4,62.7
14.8,29.7,33.1
8.7,33.9,35.1
6.9,15.8,42
7.2,12,54.3
0,58.2,13.7
0,0,10.1
0,49.3,21.2
4.9,4.9,70.9
0,50,0
0,20.2,52.9
7.8,13.9,46.2
46.5,53.5,0
11.4,28.2,31.9
0,16.8,33.2
0,66.7,33.3
0,18.2,49.5
14,26.8,23.9
6.6,36,27.7
0,33.3,66.7
9.1,9.1,18.3
0,0,49.8
0,0,0
0,29.9,25.2
14,38.1,15.4
4.3,32.8,34.5
3.3,32.6,15.7
8,15.2,36.1
5.7,11.9,29
20,20,20
7.7,16.7,44.4
11.3,13.1,40.4
0,0,72.7
0,47.8,0
0,31.9,36.7
9.7,23.6,33.4
6.4,0,61.3
0,0,0
8.1,21.6,43.3
0,33.4,49.3
4.7,38.7,24.1
0,12.4,28.8
13.6,12.1,47
3.7,14.8,51.8
11.1,0,0
4.3,10.9,50.8
11.7,11.2,52.4
7.1,24.6,43.9
0,28.5,57.2
4.7,45.9,18.4
12.8,28.7,22.8
42.4,28.5,29.2
10.6,23,34.1
5.4,42.7,23.8
20,10,21.5
7.3,27.4,23.2
7.9,30.4,29
15.3,28.5,18.3
16.2,22.6,23.8
13.1,32.3,18.9
0,51,49
15.7,15.6,12.6
49.3,24.7,0
5.8,32,19.7
0,8.3,25
4.4,20.3,43.3
0,13.6,42.9
0,30.2,10.1
16.3,4.3,32.9
0,15.6,7.6
2.6,31,18.1
6.8,28.4,17.1
10.2,6.3,19.1
19.2,2.7,18.9
0,0,17.2
0,31.7,31.2
12.6,28.6,19.7
9.4,60.2,14.1
11.2,41.1,8.3
8.9,22.6,36
17.5,18.4,0
8.6,25.9,18.6
9.2,24.3,19.1
11.4,15.1,47.5
14.6,25.8,14.9
0,0,17.4
0,26.4,0
17.1,21.7,22.7
0,13.7,16.8
0,0,100
0,20,20
7.4,25.8,14.9
48.9,10.5,8.2
5.6,20.6,37.1
2.2,18.1,41.1
8.6,31.3,20.3
12.9,25.6,15.5
9.8,36.3,17.6
8.8,15,42.6
13.8,32.7,19.5
0,29.7,14.6
7.9,30.4,36.4
19.3,23.9,13
18.7,27.3,16.1
15.4,24.4,26.2
3.8,5,45.4
8,16.7,41.1
14.4,36.2,20.8
1.8,26.1,31
100,0,0
10.8,23,37.4
0,16.7,24.7
16.7,0,8.2
13.9,30.9,26.1
9,37,9.1
N/A - division par 0,N/A - division par 0,N/A - division par 0
0,22.7,38.6
11.8,27.8,27.4
16.2,7,32.7
16.5,15.5,33.9
15.1,15.7,28.7
19.3,20.5,17.6
18.8,29,0
14,27,21
0,32.8,17
2.9,14.7,22.1
0,8,46.1
24.1,24.3,28.2
N/A - division par 0,N/A - division par 0,N/A - division par 0
0,26.1,24.4
20.7,11.2,28.3
7,34.3,25.4
24,32.6,32
3.6,27.4,20.3
0,37.3,38.5
5,15.8,40.1
33.2,33.5,0
13.9,31.8,18.1
0,11.7,11.6
8.5,24.6,37.2
0,16.5,27.9
4.8,14,22.6
9.9,10.5,55.3
14,17,33.4
26.1,26.1,21.8
4.8,25.6,21.2
1.3,30.3,19.2
8.2,37.1,20.3
0,59.8,15
0,12.7,59.1
14.3,23,29.6
15.7,0,52.1
0,18.2,16.6
8,27.2,31.7
15.5,26.2,18.2
19.9,12,39.3
9,16.8,8.5
0,0,26.8
6.7,33.5,14.3
0,48.9,26.9
9.7,33.5,29.9
31.4,38.4,7
28.9,14.4,42.3
0,42.7,27.6
0,27.6,49.9
3.7,21.6,18.3
10.8,32.1,18.7
0,37.9,24.8
3.2,19.2,41.4
0,0,0
0,0,0
5,29.1,23.9
15.6,20.8,29.6
100,0,0
22.7,24,22.6
15.2,19,13.7
29.6,11.1,21.6
0,31.8,24.7
10.4,33,25.4
5,25.1,24.8
36.7,17.5,0
4.7,15.3,30.1
7.1,44.6,5.8
27.3,17.8,15.5
N/A - division par 0,N/A - division par 0,N/A - division par 0
25,50,0
0,47.4,23.7
16.4,24.7,23.8
6.9,27.4,24.7
N/A - division par 0,N/A - division par 0,N/A - division par 0
3.8,21.9,16.6
32.6,0,32.5
0,24.9,8.5
20.4,22.8,22.8
13.1,1.7,56.3
13.6,32.2,17.9
13,24.8,6.8
3.4,41.1,21.3
8.8,21.6,38.4
0,29.3,9.1
4.6,16.5,47.9
2.8,13.7,40.2
34.2,17.2,14.5
13,22.5,0
11.1,34.8,10
14.3,0,14.3
0,0,0
10.9,14.4,18.4
12.5,0,24.9
3.4,29.3,14.4
16.1,26.8,38.1
7.7,24.2,58.7
13.1,10.6,24
8.8,50.7,10.2
0,0,28.6
5.3,28.3,11.6
0,0,0
35.1,22.7,11.3
0,0,0
12.8,21.3,14.8
18.9,35.5,12
16.4,22.3,24.3
0,0,60
13.2,23.6,33.9
5.9,0,70.7
14.9,4.1,54.1
8.7,35,8.9
14.8,17.5,20.8
0,0,0
0,19,20.2
11.5,31.5,24
20.7,38.8,0
2.1,17.4,45.5
17.4,24.2,24
2.2,30.5,39.1
7.4,27.8,19.1
13.9,14.3,15.1
0,9,0
0,44.6,12.3
15.5,30.8,21.6
6.1,22.6,25.1
14.2,14.3,0
7.8,32.1,0
4.7,32.3,19.9
12.5,22.5,28.1
0,19.6,20.4
21.6,9.3,33.3
4.3,17.5,50.4
6.5,12.8,29.1
18.9,33.6,4.8
0,40.5,8.9
0,20,0
2.8,24.7,15.1
12.5,28.4,25.6
7.3,27.9,15.7
13.1,28.7,16.8
0,0,20
13.3,3.1,54.9
33.3,0,0
9.3,42.7,15.4
0,40.7,39.1
7,32.7,18.1
11.7,24.5,38.2
8.4,25,25.2
16.5,33.2,22.1
3.8,38.3,7.8
28.3,24.1,11.8
12,28.5,15.3
0,24.7,25
30.5,31.8,16.3
8.6,25.7,25.1
11.7,27.8,19.7
0,28.1,0
0,16.8,66.4
3.8,0,7.8
19,4.6,27
0,40.7,28.5
0,59.9,0
16.7,16.7,16.7
5.6,10.9,34.3
2.7,31.5,28.2
0,29.3,14.2
0,9,32.2
7.8,39.9,6.4
7.2,31.1,21.4
8.7,22.9,24.4
5.7,19.9,37.5
8.9,13.9,28.8
16.3,15.1,0
3.7,30,17.4
0,42.9,0
0,25.2,0
0,25.1,37.8
4.6,34.3,15.5
11.5,30.4,28
9.7,13.9,30.7
0,19.5,0
22.7,30.3,13.2
8.1,18.1,7
32.7,0,17.4
14.4,13.6,35
8.2,31.1,16.6
7,35,16.4
4.3,37.4,17.1
0,16.4,17.4
0,100,0
0,0,54.5
0,0,0
6,6.2,47.3
23.8,0,0
0,0,19.6
0,14.8,0
0,19.6,19.6
9.5,29.8,15.9
0,34.1,22.4
4.6,26.6,37.3
18.6,25.1,23.2
0,28.7,35.4
0,20,0
18.3,28.9,16.7
0,0,50.3
16.6,28.6,14.7
7,28.4,30.5
18.2,29.8,17.4
8.9,26.2,16.8
16.8,14.9,31.8
14.4,7.9,34.9
23.9,25.9,27.5
5.2,25.1,31.4
11.7,15.5,37.2
7,29.2,29.5
12.4,34,10.2
10.1,36.7,6.9
19.5,26.1,17.3
13.4,34.5,16.9
8.9,38,17
6.6,28.4,14.5
3,12.8,19.1
33.8,18.8,15.1
13.4,18.5,28.7
18,22.1,23.1
5.9,36,21.9
4.2,28,6.8
9.9,15.3,45.8
10.3,40.3,11.6
10.3,33.1,20.3
16.3,30.7,33.6
0,37.7,0
0,11.6,29.9
23.7,22.9,12.9
9,19.9,14.5
4,24,21.7
11.8,28.1,22.9
7.1,15.1,14.6
2.3,9.1,25.1
13.9,27,21.6
6.6,25,19.9
11.3,30.1,23.6
0,16.7,49.9
13.6,24.2,31.4
10.1,23.1,31.9
25.6,28.3,8.8
0,16.4,16.4
8,20.8,8.3
8.9,22.6,25.4
0,20.6,9.7
0,19.8,54.1
11.5,11,10.3
5,19.1,4.1
6.9,26,32.1
50.1,14.4,8.2
7.3,28.2,7.8
13.2,32.2,12.8
9,11.7,31.8
4.5,36.7,21.6
0,51.6,0
0,0,33.8
6.2,13.6,5.9
1.6,15.3,26.3
4,27.4,23.1
4.1,29.3,12.6
5.3,5.5,11.1
50,0,0
24.5,18.6,17.7
6.4,16.7,47.7
9.7,15.3,24.8
12.8,31,12.6
0,48.6,0
17.9,37.7,0
5,26.2,47.3
8,17.3,32.6
0,28.3,25.3
12.8,24.9,17.5
5.7,30.3,16
0,41.4,22.2
0,22.1,43
7.1,30,22
21,19.7,25.3
13.6,30.5,21.1
12,20.9,24.5
2.8,29.9,23.5
9.1,0,53.2
17.8,28.9,9.6
5.4,15.1,19.9
11.1,17.7,27.2
10,20.4,27.5
26.8,0,28.1
14.8,32.7,15
14.2,28.4,14.2
10.9,32,17.9
14.8,17,10.7
33.4,32.9,0
18.2,26.6,13.7
5,14.9,13.9
0,30.2,0
11.4,27.1,14.4
10.1,30.8,19.1
9.4,20,21.9
10,37.1,17.3
7.7,27.1,6.9
0,33.3,16.7
12.1,24,2.9
0,14.8,35.5
0,0,0
20.5,30.6,11.6
11.3,15.9,22.5
6,18.2,43.3
6.3,18,5.5
8.2,38.7,23.6
15.6,35.8,15.5
8,24.6,13.4
1,11.7,30.1
14.7,19.3,24.4
10.8,19.5,29.4
0,23.5,17.6
6.2,14.6,12.2
14.1,21,25.3
0,0,35.2
0,50.7,8.6
16.2,32.1,19.1
16.2,29.1,20.6
6.7,26,19.7
12.5,19.2,19.2
5.4,23.9,17.5
13.8,19.2,24.6
13.7,39.7,7.3
9.8,31.5,19.6
12,15,6.4
0,30.5,21
8.8,35.8,5.5
9.1,26.5,14.9
12.1,23.8,0
24.8,13.5,27.6
2,24.9,27.2
13.8,23.5,20.2
0,11.7,19.2
5.3,55.3,19.1
0,9.9,10.6
9.9,34.5,10.2
18.4,17,18
2.5,44.4,20.3
6.5,9.2,38.5
13.2,36.2,16.6
0,29,20.4
7.3,35.5,21.4
4.8,18.6,40.9
13.2,24.5,14.7
7.3,25,8
4,43.2,28.3
8.7,33,25.1
10.6,18.6,37.2
15.8,13.6,29.1
13.3,35,19.4
12.7,26.1,20.3
6.3,21.2,28.6
12.2,12.3,40.6
0,9.7,31.2
14.8,11.7,10.3
20.8,16.1,18.5
9.8,32.7,19.2
17.1,34,14.5
66.7,0,33.3
14.8,24.8,11.9
7.8,14.8,21.9
10,25.7,24.5
0,30.4,15.8
9,25.8,21.1
6.1,26.6,29.1
12.2,24.5,12
10.6,31.6,7.1
11.4,31.9,12.1
9.1,32.3,14.5
7.4,32.8,18.4
12.7,21.3,19.4
6.6,29.1,20.1
0,17.9,8.8
0,31.3,11.7
23.2,9.6,9.9
2.2,16.5,46
0,27,19.4
13.7,29.8,15.1
13.7,23.2,12.8
20.1,20.5,0
7,36.4,6.9
5.1,37.1,25.7
17.4,24.8,16.5
0,7.3,65
10.1,38.2,17.6
6.2,17,45.5
18.2,24.6,22.3
12.5,10,29.9
8,15.6,41.7
4.8,27.1,32.6
6.5,16.2,34.7
17.9,19.6,19.9
3.5,25.7,24.8
23.4,27.9,10.8
12.9,23.7,32.4
17.1,22.6,26.7
13.2,32.5,20.6
0,12.3,63
0,20.1,42.7
0,10.9,33.4
15.2,27.9,17.4
14.2,21,31.6
4.2,9.3,32.4
27.7,14.9,13.8
4.4,37.5,17
9.7,30.8,0
8.4,17,7.5
9.1,16.9,32.6
4.5,15.5,45.6
0,19.7,28.9
9.1,29.1,21.3
4.8,30.4,29.5
11.1,27.3,19.6
14.9,18.2,28.3
4.4,17,21.7
15.3,19.9,23.7
14.8,26.9,17.4
15.9,34.9,14.1
10.8,38.7,0
15.5,15.3,21.3
12.2,20.4,33
11.7,5.7,11.9
7.9,23.5,7.7
13.8,32.9,22.2
14.1,21.5,36.7
12.3,28.1,22.2
6.9,25,14.8
8.6,27.5,19.1
0,33.1,33.1
15.2,35.1,3.9
0,17.4,17.6
11.1,15.5,29.2
12.2,23.5,19.5
10,17.8,35.4
10.7,10.5,18.3
15.1,28.3,0
13.3,24.5,17.2
9.7,34.7,17.1
28.6,7.1,0
13.1,24.3,23
13.8,17.7,33.3
15.9,15.9,10.9
6.6,30,16
11,19.7,38.9
8.6,21.2,27.1
15.1,23.1,29.9
14.5,31.7,16.7
10.5,30.3,20.2
0,31.1,5.9
7.1,50.9,19
0,27.5,50.3
7.2,25.6,18.1
0,16.5,17.5
5.1,40.3,14.4
10.9,17.6,35.4
5.8,22.1,14.2
0,40.2,10
9.7,15.5,18.2
9.7,43.9,11
13.2,13.4,15.7
0,17.3,22.5
5.6,16.9,18.8
0,43.6,33
13.4,24.8,22
18.3,28.2,5.1
3.3,24.6,6.4
6.3,30.3,9.2
8,18.9,26.1
0,16.6,23.9
11.2,31,22.9
66.7,0,0
18.7,12.3,42.4
1.5,50.7,15.6
13,29,20.5
4.2,38.9,8.7
7.3,32.2,15.4
7.3,7.7,55.7
9.7,9.7,21.8
13.9,23.1,22.3
12.7,26.7,15.5
38.2,22.7,9
7,18.4,50.7
5.1,27.2,33.2
6.2,16.6,49.7
5.8,28.7,28.1
0,38.4,30.8
6.7,16.5,44
0,31.8,34.3
50.4,0,0
0,36.7,0
0,0,16.7
0,0,20.4
0,9.2,21.9
2.6,25.8,28.2
10.7,20,0
0,0,50
0,19.7,36.6
5.2,16.3,50.9
6.1,52.9,17.6
8.3,9.9,50.1
18.1,45.5,0
0,0,36
0,0,48.3
0,49.5,50.5
15.6,16.2,11.3
8,28,25.2
0,0,0
0,22.6,34.1
0,17.5,48.6
50.4,0,0
0,37.9,0
16.3,23.1,23.7
9.9,21.9,42.4
14,31.8,37.3
12.5,24.2,25.6
24.5,4.2,35.7
6.8,42.5,34
7.5,22,26.7
0,50,50
10.8,17.6,42.6
9.5,9.3,36.9
0,10.3,11.1
11.7,11.4,43.6
11.3,11.3,44.9
0,9.6,27.6
0,27.8,28.8
5.8,34.3,27
0,0,39.3
0,33.1,34.2
0,0,40.2
8.8,15.9,53.7
5.9,25.7,50
10.7,39.6,23.2
0,9.8,70.3
0,74.8,0
26.1,15.1,40
0,46.4,24.3
0,25.1,11.8
16.3,21.5,23.1
0,30.2,31
7.3,14.6,62.6
5.7,17.1,16.6
7.8,14.1,36
12.9,17.5,31.6
3.3,28,41.4
0,29.1,28.9
0,14.4,7.4
0,0,0
13.8,29.5,19
0,24.6,24.8
12.1,29.4,44.1
25.5,24.9,0
7.3,24.7,53.4
0,0,0
0,43.1,28.8
0,12,63.3
0,51.1,36
5.5,11.2,44
12.3,18.5,30.6
3.2,32,38.4
11.1,11.2,22.2
11,32.9,11.5
0,7.6,46.6
0,26.6,29.6
17,28.1,13.2
5.6,28.1,39.2
0,6.6,73.5
0,8,11.1
17.5,21,28.7
11.4,21.8,41.6
15,34.7,15.4
0,0,0
10.2,22.3,22.8
24.5,8.2,0
0,35.7,17.7
23.7,30.9,7.6
0,0,0
0,24.6,44.7
11.3,54.5,5.7
0,64.1,35.9
0,33.5,33.5
13,30.4,21.6
0,47.6,28.5
16.2,27,20.7
18.8,40.8,0
N/A - division par 0,N/A - division par 0,N/A - division par 0
0,100,0
0,16.5,33.9
0,43,28.5
1.5,13.4,41.5
7,28.3,32.4
0,0,23.7
4.3,48.9,21.6
14,32.8,13.1
6.2,39.5,46.7
10.9,21.9,22.9
22.5,54.3,23.2
0,37.7,30.8
11.3,11.2,32.6
13.1,6.6,39.8
28.5,0,14.1
5.4,42.1,5.2
0,41.4,24.5
0,25.7,23.7
0,24.8,25.1
0,25,49.8
4.3,18.2,41.7
18.1,29.6,12.9
6.6,14.8,43.8
0,0,38.6
8.9,41.4,18.8
0,26.1,39.1
0,18.8,68.9
0,33.2,45.1
0,48.5,51.5
6.1,18.8,23
0,0,32
0,24.4,12.6
0,67.5,10.8
0,43.3,13.9
11.3,28.6,23.9
0,0,50.3
15.2,21.2,21.7
0,0,24.6
0,24.5,26.4
0,24,28.1
17,25.6,31.9
10.4,24.8,31.2
10,29.7,32.8
4.8,8,34.1
6.8,12.6,38.5
N/A - division par 0,N/A - division par 0,N/A - division par 0
3.6,29.9,21.3
0,0,0
0,0,41.8
22.1,33.6,11
12.6,12.5,12.5
0,0,14.7
0,27.4,31.2
10.1,29.4,0
0,0,17.1
9.7,9.9,46.2
18,24.5,21.1
0,32.7,67.3
0,0,79.3
0,44.5,0
13.2,26.3,29.1
0,0,33.2
0,39.7,19.9
3.6,18.3,28
17,0,64.5
0,33.2,21.2
0,0,35.2
0,57.4,42.6
4.8,34.1,19.9
0,34,18.9
5.3,12.2,74.5
26.3,0,47.5
15.9,40.9,13.1
6.1,30.5,23.1
4,25,47.9
0,16.6,24.8
4.6,27.9,27.8
3.3,20.7,24.6
0,49.8,25.1
5.6,33.6,23.2
0,65.3,0
0,13.3,74.2
11.1,33.1,0
0,29.9,0
0,25.4,33.6
5.7,21.5,5.4
0,100,0
0,16.6,0
11.9,32.2,26.6
0,10.9,31.3
0,21.7,42.8
19.3,23.9,22.7
12.2,34.6,19.7
0,0,0
9.8,21.8,26
0,9.6,69.6
0,0,0
12.4,33.6,16.6
3.7,38.5,36.7
0,34.4,10.6
0,38.9,40
N/A - division par 0,N/A - division par 0,N/A - division par 0
17.4,26.4,33.6
0,30.3,41.3
0,27.9,40
13.2,23.8,38.9
14.5,32.4,17.4
0,16.6,0
0,0,20
0,40.8,15
9.7,32.5,26
0,33.4,0
14,24.6,29
13.6,31,23.3
4.5,31.7,23.4
8.1,11.7,57.1
0,10.1,29.6
17,41.5,0
0,0,0
0,10.7,37.3
13.4,9.2,31.9
0,31.7,29.2
10.2,10.3,38.5
14,21.6,26.2
0,32.5,32.5
1.8,42.3,28
0,29.7,13.3
5.7,40.8,18.3
13.7,30.1,22.9
0,11.2,11.1
6.6,33.8,26.7
11.6,36.9,17.9
10.4,23.6,44.6
0,14.1,6.6
0,22.2,44.5
11.7,30.2,12.6
8.2,24.8,9.5
0,16.7,16.7
0,15.7,50.1
0,0,67.7
0,20.4,19.5
11.5,44.5,10.9
8,15.3,41
3.6,28.7,34
33.5,49.9,16.6
N/A - division par 0,N/A - division par 0,N/A - division par 0
1.5,56.4,10.8
11.2,36.8,20.6
5.7,21.4,51.5
5.8,42.4,23.5
0,14.1,43
9.4,29,24
15.6,35.9,24.5
0,0,20.4
0,34.1,6
7.9,25.8,0
1.1,23.3,52.1
6.3,24.3,19
15.8,42.2,8.6
3.7,28.1,25.6
12.1,47.8,0
0,37.9,12.6
0,0,66.6
0,19.8,0
0,44.3,0
12.4,31,25.2
2.6,31.1,30.6
0,12.2,38.3
0,19.7,24.6
13.3,12.8,51.2
15.5,10,32
8,41.6,23.5
0,66,0
7.5,39.1,7.1
16.7,19.3,28.8
N/A - division par 0,N/A - division par 0,N/A - division par 0
14.4,20.1,28.4
0,0,9.6
0,0,0
0,28.4,55.1
13.5,25.3,32
12.1,24.2,38.3
14.8,15.1,29.8
3.1,39.4,26
33.5,33,33.5
0,20.3,31
0,25.3,21.5
14.7,20.6,27.4
12.5,52,35.5
7.4,27.2,34
12.6,25.2,30.5
0,0,67.5
0,14.8,31.5
5.1,20,51.9
50.7,0,49.3
0,13,74.1
6.5,40.5,20
7.2,29.5,14.3
3.1,68.6,10
7.4,8,30.8
5.2,5.4,57.5
0,52.7,20.1
0,30.5,69.5
19.2,20.2,0
0,28.6,14.3
0,0,0
0,11.7,31.5
12.7,23.2,28.3
0,25.9,41.1
0,0,0
0,14.8,48.3
9.8,31,29.8
0,14.5,14.4
0,25.4,36.4
11.2,22.3,33.4
12.6,14.5,35.3
0,58.7,0
15,29.8,22.3
0,10.9,11.2
0,16.6,16.2
23.3,18.1,16.9
5.7,52,15.1
0,12.1,49.7
0,7,12.5
0,19.7,20.3
0,0,100
7.2,29.6,28.9
3.8,11.5,52.2
0,21.3,46.7
9,10.8,62
15.8,20.5,20.9
33.3,0,0
8.7,38.4,24.6
22.4,27.3,16.9
0,0,34.4
0,27.3,9.3
0,57,0
0,0,0
0,22.5,27.8
0,66.6,5.6
2.5,15.4,45.9
0,10.2,49.6
26.1,31.6,10.6
11,18,25.2
0,50.7,23.9
0,0,35.5
0,0,0
7.3,16.6,56
0,50,0
12.9,26.1,28
13.3,33.9,20.7
4.1,31.4,12.1
7,24.2,23.2
